id	doi	space	title	authors	year	journal
23750275	10.1371/journal.pone.0065884	MNI	Resting state brain function analysis using concurrent BOLD in ASL perfusion fMRI.	Zhu S, Fang Z, Hu S, Wang Z, Rao H	2013	PloS one
23751204	10.1016/j.biopsych.2013.04.030	MNI	Prenatal cocaine exposure and gray matter volume in adolescent boys and girls: relationship to substance use initiation.	Rando K, Chaplin TM, Potenza MN, Mayes L, Sinha R	2013	Biological psychiatry
23751864	10.1016/j.neuroimage.2013.06.001	MNI	Neural correlates of adaptation in freely-moving normal hearing subjects under cochlear implant acoustic simulations.	Smalt CJ, Gonzalez-Castillo J, Talavage TM, Pisoni DB, Svirsky MA	2013	NeuroImage
23752131	10.1016/j.neulet.2013.05.062	MNI	Culture and its neurofunctional correlates when death is in mind.	Graupmann V, Peres I, Michaely T, Meindl T, Frey D, Reiser M, Poppel E, Fehse K, Gutyrchik E	2013	Neuroscience letters
23752177	10.1016/j.pain.2013.06.003	MNI	Deficient modulation of pain by a positive emotional context in fibromyalgia patients.	Kamping S, Bomba IC, Kanske P, Diesch E, Flor H	2013	Pain
23754408	10.1073/pnas.1301227110	MNI	Impact of contour on aesthetic judgments and approach-avoidance decisions in architecture.	Vartanian O, Navarrete G, Chatterjee A, Fich LB, Leder H, Modrono C, Nadal M, Rostrup N, Skov M	2013	Proceedings of the National Academy of Sciences of the United States of America
23754994	10.3389/fnhum.2013.00194	MNI	Visual avoidance in phobia: particularities in neural activity, autonomic responding, and cognitive risk evaluations.	Aue T, Hoeppli ME, Piguet C, Sterpenich V, Vuilleumier P	2013	Frontiers in human neuroscience
23755002	10.3389/fnhum.2013.00235	MNI	Combination of Resting State fMRI, DTI, and sMRI Data to Discriminate Schizophrenia by N-way MCCA + jICA.	Sui J, He H, Yu Q, Chen J, Rogers J, Pearlson GD, Mayer A, Bustillo J, Canive J, Calhoun VD	2013	Frontiers in human neuroscience
23755162	10.1371/journal.pone.0064931	UNKNOWN	Altered regional homogeneity with short-term simulated microgravity and its relationship with changed performance in mental transformation.	Liao Y, Miao D, Huan Y, Yin H, Xi Y, Liu X	2013	PloS one
23756137	10.1016/j.bbr.2013.06.001	MNI	A large scale (N=102) functional neuroimaging study of response inhibition in a Go/NoGo task.	Steele VR, Aharoni E, Munro GE, Calhoun VD, Nyalakanti P, Stevens MC, Pearlson G, Kiehl KA	2013	Behavioural brain research
23756148	10.3389/fnhum.2013.00066	MNI	Do mirror neuron areas mediate mu rhythm suppression during imitation and action  observation?	Braadbaart L, Williams JH, Waiter GD	2013	International journal of psychophysiology : official journal of the International Organization of Psychophysiology
23759649	10.1016/j.schres.2013.05.010	MNI	Network dysfunction during associative learning in schizophrenia: Increased activation, but decreased connectivity: an fMRI study.	Wadehra S, Pruitt P, Murphy ER, Diwadkar VA	2013	Schizophrenia research
23760450	10.3389/fnhum.2013.00250	MNI	Motivational salience and genetic variability of dopamine D2 receptor expression  interact in the modulation of interference processing.	Richter A, Richter S, Barman A, Soch J, Klein M, Assmann A, Libeau C, Behnisch G, Wustenberg T, Seidenbecher CI, Schott BH	2013	Frontiers in human neuroscience
23760982	10.1002/hbm.22321	MNI	The role of dysfunctional attentional control networks in visual misperceptions in Parkinson's disease.	Shine JM, Halliday GM, Gilat M, Matar E, Bolitho SJ, Carlos M, Naismith SL, Lewis SJ	2014	Human brain mapping
23761748	10.3389/fnhum.2013.00241	MNI	Amygdala, pulvinar, and inferior parietal cortex contribute to early processing of faces without awareness.	Troiani V, Schultz RT	2013	Frontiers in human neuroscience
23761753	10.3389/fnhum.2013.00249	MNI	Seeking a bridge between language and motor cortices: a PPI study.	Maieron M, Marin D, Fabbro F, Skrap M	2013	Frontiers in human neuroscience
23761907	10.1523/JNEUROSCI.4646-12.2013	MNI	Temporal components in the parahippocampal place area revealed by human intracerebral recordings.	Bastin J, Vidal JR, Bouvier S, Perrone-Bertolotti M, Benis D, Kahane P, David O, Lachaux JP, Epstein RA	2013	The Journal of neuroscience : the official journal of the Society for Neuroscience
23761912	10.1523/JNEUROSCI.0284-13.2013	MNI	Concurrent synaptic and systems memory consolidation during sleep.	Mascetti L, Foret A, Schrouff J, Muto V, Dideberg V, Balteau E, Degueldre C, Phillips C, Luxen A, Collette F, Bours V, Maquet P	2013	The Journal of neuroscience : the official journal of the Society for Neuroscience
23765157	10.1093/cercor/bht154	MNI	Cognitive Reappraisal of Emotion: A Meta-Analysis of Human Neuroimaging Studies.	Buhle JT, Silvers JA, Wager TD, Lopez R, Onyemekwu C, Kober H, Weber J, Ochsner KN	2013	Cerebral cortex (New York, N.Y. : 1991)
23767921	10.1162/jocn_a_00434	TAL	Longitudinal working memory development is related to structural maturation of frontal and parietal cortices.	Tamnes CK, Walhovd KB, Grydeland H, Holland D, Ostby Y, Dale AM, Fjell AM	2013	Journal of cognitive neuroscience
23767925	10.1162/jocn_a_00432	MNI	Global increase in task-related fronto-parietal activity after focal frontal lobe lesion.	Woolgar A, Bor D, Duncan J	2013	Journal of cognitive neuroscience
23768841	10.1016/j.drugalcdep.2013.05.015	TAL	Cortical activation deficits during facial emotion processing in youth at high risk for the development of substance use disorders.	Hulvershorn LA, Finn P, Hummer TA, Leibenluft E, Ball B, Gichina V, Anand A	2013	Drug and alcohol dependence
23768913	10.1016/j.pscychresns.2013.02.005	UNKNOWN	Differences in global and local level information processing in autism: an fMRI investigation.	Gadgil M, Peterson E, Tregellas J, Hepburn S, Rojas DC	2013	Psychiatry research
23769260	10.1016/j.schres.2013.05.021	MNI	Altered volume and lateralization of language-related regions in first-episode schizophrenia.	Sheng J, Zhu Y, Lu Z, Liu N, Huang N, Zhang Z, Tan L, Li C, Yu X	2013	Schizophrenia research
23769293	10.1016/j.jad.2013.05.053	TAL	Emotion-related brain activity to conflicting socio-emotional cues in unmedicated depression.	Greening SG, Osuch EA, Williamson PC, Mitchell DG	2013	Journal of affective disorders
23769608	10.1016/j.jad.2013.04.050	MNI	Posterior cerebellar vermal deficits in bipolar disorder.	Kim D, Cho HB, Dager SR, Yurgelun-Todd DA, Yoon S, Lee JH, Lee SH, Lee S, Renshaw PF, Lyoo IK	2013	Journal of affective disorders
23769719	10.1016/j.pain.2013.06.007	MNI	Cortico-subcortical activation patterns for itch and pain imagery.	Mochizuki H, Baumgartner U, Kamping S, Ruttorf M, Schad LR, Flor H, Kakigi R, Treede RD	2013	Pain
23769917	10.1016/j.neuroimage.2013.06.010	MNI	Comparing neural response to painful electrical stimulation with functional MRI at 3 and 7 T.	Hahn A, Kranz GS, Seidel EM, Sladky R, Kraus C, Kublbock M, Pfabigan DM, Hummer A, Grahl A, Ganger S, Windischberger C, Lamm C, Lanzenberger R	2013	NeuroImage
23769997	10.1016/j.bbr.2013.06.010	TAL	The amygdala encodes level of perceived fear but not emotional ambiguity in visual scenes.	Kryklywy JH, Nantes SG, Mitchell DG	2013	Behavioural brain research
23770124	10.1016/j.neures.2013.05.008	MNI	The neural substrates of the warning effect: a functional magnetic resonance imaging study.	Yoshida Y, Tanabe HC, Hayashi MJ, Kawamichi H, Kochiyama T, Sadato N	2013	Neuroscience research
23770411	10.1093/cercor/bhr034	MNI	Structural brain correlates of human sleep oscillations.	Saletin JM, van der Helm E, Walker MP	2013	NeuroImage
23770536	10.1016/j.neuropsychologia.2013.05.026	MNI	Development of memory for spatial context: hippocampal and cortical contributions.	DeMaster D, Pathman T, Ghetti S	2013	Neuropsychologia
23770538	10.1016/j.jneumeth.2009.08.005	UNKNOWN	Interactions between reward and threat during visual processing.	Hu K, Padmala S, Pessoa L	2013	Neuropsychologia
23770622	10.1093/scan/nst097	MNI	Cognitive and affective theory of mind share the same local patterns of activity  in posterior temporal but not medial prefrontal cortex.	Corradi-Dell'acqua C, Hofstetter C, Vuilleumier P	2013	Social cognitive and affective neuroscience
23771644	10.1007/s00429-013-0593-8	MNI	Physiological and psychological individual differences influence resting brain function measured by ASL perfusion.	Kano M, Coen SJ, Farmer AD, Aziz Q, Williams SC, Alsop DC, Fukudo S, O'Gorman RL	2014	Brain structure & function
23771980	10.1093/cercor/bht146	MNI	Visual Predictions in the Orbitofrontal Cortex Rely on Associative Content.	Chaumon M, Kveraga K, Barrett LF, Bar M	2013	Cerebral cortex (New York, N.Y. : 1991)
23772205	10.3389/fnins.2013.00104	MNI	fMRI evidence of a hot-cold empathy gap in hypothetical and real aversive choices.	Kang MJ, Camerer CF	2013	Frontiers in neuroscience
23773060	10.1111/ejn.12177	UNKNOWN	Functional alteration patterns of default mode networks: comparisons of normal aging, amnestic mild cognitive impairment and Alzheimer's disease.	Cha J, Jo HJ, Kim HJ, Seo SW, Kim HS, Yoon U, Park H, Na DL, Lee JM	2013	The European journal of neuroscience
23773118	10.1111/ejn.12277	TAL	Functional activation during reading in relation to the sulci of the angular gyrus region.	Segal E, Petrides M	2013	The European journal of neuroscience
23773952	10.1016/j.drugalcdep.2013.05.020	MNI	Neural mechanisms of risky decision-making and reward response in adolescent onset cannabis use disorder.	De Bellis MD, Wang L, Bergman SR, Yaxley RH, Hooper SR, Huettel SA	2013	Drug and alcohol dependence
23774397	10.1016/j.neuroimage.2013.06.015	MNI	Neural substrates of cognitive switching and inhibition in a face processing task.	Piguet C, Sterpenich V, Desseilles M, Cojan Y, Bertschy G, Vuilleumier P	2013	NeuroImage
23774678	10.1016/j.bandc.2013.04.011	MNI	The amygdalostriatal and corticostriatal effective connectivity in anticipation and evaluation of facial attractiveness.	Yu H, Zhou Z, Zhou X	2013	Brain and cognition
23775490	10.1007/s00429-013-0595-6	MNI	Cognitive subtypes of dyslexia are characterized by distinct patterns of grey matter volume.	Jednorog K, Gawron N, Marchewka A, Heim S, Grabowska A	2014	Brain structure & function
23776438	10.1371/journal.pone.0064065	MNI	Long-term occupational stress is associated with regional reductions in brain tissue volumes.	Blix E, Perski A, Berglund H, Savic I	2013	PloS one
23776553	10.1371/journal.pone.0065824	MNI	Voxel-based morphometry in women with borderline personality disorder with and without comorbid posttraumatic stress disorder.	Niedtfeld I, Schulze L, Krause-Utz A, Demirakca T, Bohus M, Schmahl C	2013	PloS one
23777758	10.1016/j.neuroimage.2013.06.032	TAL	The fusiform face area responds equivalently to faces and abstract shapes in the  left and central visual fields.	Slotnick SD, White RC	2013	NeuroImage
23778236	10.1016/j.neulet.2013.06.010	MNI	The neural correlates of cognitive control in bipolar I disorder: an fMRI study of medial frontal cortex activation during a Go/No-go task.	Welander-Vatn A, Jensen J, Otnaess MK, Agartz I, Server A, Melle I, Andreassen OA	2013	Neuroscience letters
23781195	10.3389/fnhum.2013.00278	MNI	Just watching the game ain't enough: striatal fMRI reward responses to successes  and failures in a video game during active and vicarious playing.	Katsyri J, Hari R, Ravaja N, Nummenmaa L	2013	Frontiers in human neuroscience
23784073	10.1093/scan/nst088	MNI	Age-dependent changes in the neural substrates of empathy in autism spectrum disorder.	Schulte-Ruther M, Greimel E, Piefke M, Kamp-Becker I, Remschmidt H, Fink GR, Herpertz-Dahlmann B, Konrad K	2013	Social cognitive and affective neuroscience
23784074	10.1093/scan/nst098	MNI	Traits are represented in the medial prefrontal cortex: an fMRI adaptation study.	Ma N, Baetens K, Vandekerckhove M, Kestemont J, Fias W, Van Overwalle F	2013	Social cognitive and affective neuroscience
23785160	10.1523/JNEUROSCI.3994-12.2013	MNI	Amygdala activation for eye contact despite complete cortical blindness.	Burra N, Hervais-Adelman A, Kerzel D, Tamietto M, de Gelder B, Pegna AJ	2013	The Journal of neuroscience : the official journal of the Society for Neuroscience
23785161	10.1523/JNEUROSCI.2958-12.2013	MNI	A critical role for the hippocampus and perirhinal cortex in perceptual learning  of scenes and faces: complementary findings from amnesia and FMRI.	Mundy ME, Downing PE, Dwyer DM, Honey RC, Graham KS	2013	The Journal of neuroscience : the official journal of the Society for Neuroscience
23785167	10.1523/JNEUROSCI.0051-13.2013	MNI	Brain regions that represent amodal conceptual knowledge.	Fairhall SL, Caramazza A	2013	The Journal of neuroscience : the official journal of the Society for Neuroscience
23785659	10.1002/brb3.128	TAL	A balancing act of the brain: activations and deactivations driven by cognitive load.	Arsalidou M, Pascual-Leone J, Johnson J, Morris D, Taylor MJ	2013	Brain and behavior
23787950	10.1093/cercor/bht155	MNI	Temporal Sequencing of Brain Activations During Naturally Occurring Thermoregulatory Events.	Diwadkar VA, Murphy ER, Freedman RR	2013	Cerebral cortex (New York, N.Y. : 1991)
23790525	10.1016/j.clinph.2013.03.028	MNI	Intracranial EEG evaluation of relationship within a resting state network.	Duncan D, Duckrow RB, Pincus SM, Goncharova I, Hirsch LJ, Spencer DD, Coifman RR, Zaveri HP	2013	Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology
23790741	10.1016/j.jad.2013.05.074	UNKNOWN	The effects of mindfulness-based cognitive therapy in patients with bipolar disorder: a controlled functional MRI investigation.	Ives-Deliperi VL, Howells F, Stein DJ, Meintjes EM, Horn N	2013	Journal of affective disorders
23791040	10.1016/j.drugalcdep.2013.05.027	MNI	The influence of monetary punishment on cognitive control in abstinent cocaine-users.	Hester R, Bell RP, Foxe JJ, Garavan H	2013	Drug and alcohol dependence
23791837	10.1016/j.neuroimage.2013.06.040	MNI	General fluid-type intelligence is related to indices of white matter structure in middle-aged and old adults.	Haasz J, Westlye ET, Fjaer S, Espeseth T, Lundervold A, Lundervold AJ	2013	NeuroImage
23792281	10.1016/j.pain.2013.06.030	UNKNOWN	Neural underpinnings of behavioural strategies that prioritize either cognitive task performance or pain.	Erpelding N, Davis KD	2013	Pain
23792978	10.1016/j.neuroimage.2013.06.044	MNI	Resting state functional connectivity associated with trait emotional intelligence.	Takeuchi H, Taki Y, Nouchi R, Sekiguchi A, Hashizume H, Sassa Y, Kotozaki Y, Miyauchi CM, Yokoyama R, Iizuka K, Nakagawa S, Nagase T, Kunitoki K, Kawashima R	2013	NeuroImage
23792980	10.1016/j.neuroimage.2013.06.042	MNI	Disrupted cortico-cerebellar connectivity in older adults.	Bernard JA, Peltier SJ, Wiggins JL, Jaeggi SM, Buschkuehl M, Fling BW, Kwak Y, Jonides J, Monk CS, Seidler RD	2013	NeuroImage
23792983	10.1016/j.neuroimage.2013.06.050	MNI	She runs, the road runs, my mind runs, bad blood runs between us: literal and figurative motion verbs: an fMRI study.	Romero Lauro LJ, Mattavelli G, Papagno C, Tettamanti M	2013	NeuroImage
23792984	10.1016/j.neuroimage.2013.02.026	MNI	A NIRS-fMRI investigation of prefrontal cortex activity during a working memory task.	Sato H, Yahata N, Funane T, Takizawa R, Katura T, Atsumori H, Nishimura Y, Kinoshita A, Kiguchi M, Koizumi H, Fukuda M, Kasai K	2013	NeuroImage
23796527	10.1016/j.bandl.2013.05.012	MNI	Longitudinal changes in brains of patients with fluent primary progressive aphasia.	Heim S, Pieperhoff P, Grande M, Kuijsten W, Wellner B, Saez LE, Schulte S, Sudmeyer M, Caspers S, Minnerop M, Binkofski F, Huber W, Amunts K	2014	Brain and language
23796543	10.1016/j.neuroimage.2013.06.052	MNI	The contribution of fronto-parietal regions to sentence comprehension: insights from the Moses illusion.	Raposo A, Marques JF	2013	NeuroImage
